Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2D9MxsIudcEZWTCgJyLcnc,Waterslide,Homey,Chon,6/16/2017,206253,0,FALSE,,2020-03-17T22:35:03Z,"math rock,djent,progressive metal,progressive rock",Sumerian Records,0.54,0.86,9,-6.986,1,0.0643,0.00453,0.826,0.329,0.57,173.849,4
spotify:track:6i6kqrgKGi1RFHx2BugxJq,Funk Emergency,Funk Emergency,Marc Rebillet,1/18/2019,157171,0,FALSE,,2020-03-17T22:28:13Z,,Bored Certified,0.548,0.706,2,-8.669,1,0.197,0.00216,0.116,0.095,0.509,88.607,5
spotify:track:0cHkeSotcFG5tExiaqutKr,Way Back Home - Original,Bag Raiders (Deluxe),Bag Raiders,1/1/2011,256613,52,FALSE,,2020-03-17T22:18:49Z,alternative dance,Modular,0.543,0.777,11,-5.772,0,0.0837,0.0965,0.0089,0.161,0.445,126,4
spotify:track:6aFkUMbRNLFPnaU6hAtOcS,Berry Streets,Homey,Chon;Go Yama,6/16/2017,208777,0,FALSE,,2020-03-17T22:17:09Z,"math rock,djent,progressive metal,progressive rock,glitch",Sumerian Records,0.673,0.849,6,-7.661,1,0.137,0.319,0.186,0.126,0.464,139.927,4
spotify:track:7ebaLVYxRUfzfEErE49uVQ,Saintlike,Saintlike,Jakey,7/13/2017,226410,43,TRUE,,2020-03-16T07:20:53Z,,Jakey,0.515,0.605,3,-7.667,0,0.0709,0.563,0,0.235,0.354,76.318,4
spotify:track:7ewESHEg3P3JN66IcWwDho,CAN'T GET OVER YOU (feat. Clams Casino),CAN'T GET OVER YOU (feat. Clams Casino),Joji;Clams Casino,10/2/2018,107076,0,FALSE,,2020-03-15T02:31:46Z,cloud rap,"88rising Music/12Tone Music, LLC",0.9,0.316,9,-8.797,1,0.332,0.684,0.0771,0.0853,0.844,129.914,4
spotify:track:5W1DiMUBM2vAcXhXieeVD6,TEST DRIVE,TEST DRIVE,Joji,10/16/2018,179423,0,TRUE,,2020-03-15T02:27:41Z,,"88rising Music/12Tone Music, LLC",0.646,0.648,3,-8.602,1,0.0372,0.71,0.00316,0.108,0.466,75.004,4
spotify:track:08ho4p2btzoHq8rORsP6S5,Neptune,Viewfinder Vol. 1: PHOSPHENE,Sam Gellaitry,4/5/2019,276839,0,FALSE,,2020-03-15T00:41:24Z,,viewfinder co,0.258,0.811,9,-7.784,1,0.455,0.244,0.00508,0.467,0.185,104.174,5
spotify:track:5vG7iwUFxDI8xSDfya1Ist,LONG DISTANCE,Escapism,Sam Gellaitry,11/30/2015,219474,0,FALSE,,2020-03-15T00:31:45Z,,XL Recordings,0.633,0.764,3,-4.594,1,0.376,0.779,0.000188,0.408,0.374,75.52,4
spotify:track:0IN6Ww0rylBFS1A0NEfAc8,Supposed to Be,Wavestation,FrankJavCee,3/6/2020,221082,3,FALSE,,2020-03-10T15:20:37Z,"vaporwave,synthwave",689846 Records DK2,0.45,0.577,3,-10.596,0,0.0417,0.577,0.888,0.0956,0.215,81.978,4
spotify:track:3KC68MVVJ8bwX4yHRFLuwl,With You,With You,Tennyson,10/2/2014,214230,0,FALSE,,2020-03-10T01:59:56Z,,Last Gang,0.753,0.58,10,-9.041,0,0.0744,0.195,0.646,0.0913,0.259,140.06,4
spotify:track:4l6Ni4ym9y3am94yvuKHcY,Lay-by,Lay-by,Tennyson,10/2/2014,271333,0,FALSE,,2020-03-10T01:50:20Z,,Last Gang,0.313,0.466,9,-9.963,0,0.0341,0.00671,0.933,0.427,0.162,175.563,3
spotify:track:1BMirA3vwj2NLamWkJsVYq,"Ruby, My Dear",Thelonious Monk with John Coltrane (OJC Remaster),Thelonious Monk;John Coltrane,1961,381520,53,FALSE,,2020-03-09T22:42:29Z,"jazz,bebop,hard bop,cool jazz,free jazz,jazz ballads",Original Jazz Classics,0.461,0.131,10,-14.808,1,0.0295,0.959,0.885,0.187,0.109,65.902,4
spotify:track:2J9drrSUy8MYiUrCkNciuM,When You Wish Upon A Star,Interplay,Bill Evans,1962,342333,0,FALSE,,2020-03-09T22:36:23Z,"jazz,cool jazz,jazz ballads,bebop,hard bop",Original Jazz Classics,0.484,0.0695,4,-22.593,1,0.0338,0.99,0.932,0.204,0.131,102.522,4
spotify:track:07SjokjdVy3b4o0vkvDQCF,Misterioso - Alternate Take,’Round Midnight: The Complete Blue Note Singles 1947-1952,Thelonious Monk Quintet,1/1/2014,166066,2,FALSE,,2020-03-09T15:44:49Z,"hard bop,bebop,jazz",CM BLUE NOTE (A92),0.551,0.432,0,-10.734,0,0.0509,0.92,0.404,0.175,0.187,155.048,4
spotify:track:1wl5b2lw3YagQtZiYZbQWP,'Round Midnight,"Genius Of Modern Music (Vol.1, Expanded Edition)",Thelonious Monk,1951,193840,58,FALSE,,2020-03-09T15:30:02Z,"jazz,bebop,hard bop,cool jazz,free jazz",Blue Note Records,0.542,0.32,8,-9.975,1,0.0387,0.907,0.649,0.0609,0.206,116.648,4
spotify:track:6YYu8qFzcY1ZyzzsJIQM12,"Straight, No Chaser","Straight, No Chaser",Thelonious Monk,1967,688600,50,FALSE,,2020-03-05T16:56:18Z,"jazz,bebop,hard bop,cool jazz,free jazz",Columbia/Legacy,0.465,0.35,3,-12.977,1,0.0403,0.41,0.279,0.135,0.62,93.336,4
spotify:track:1DPdydeMu3z2VpOb0kPqO7,Straight No Chaser,The Best Of Thelonious Monk,Thelonious Monk,1/1/1991,177840,26,FALSE,,2020-03-05T08:03:54Z,"jazz,bebop,hard bop,cool jazz,free jazz",Blue Note Records,0.473,0.525,5,-12.86,0,0.0763,0.832,0.0000771,0.337,0.772,166.522,3
spotify:track:02qaPvngBKTnUrNOx3v7Mq,Ward,Minecraft - Volume Beta,C418,11/9/2013,250138,22,FALSE,,2020-03-05T00:05:01Z,,C418,0.589,0.603,5,-12.756,1,0.0377,0.0784,0.876,0.104,0.0485,106.993,4
spotify:track:7MiAqHRKJRw9mYjIAcvOIe,Blocks,Minecraft - Volume Beta,C418,11/9/2013,343000,20,FALSE,,2020-03-05T00:04:59Z,,C418,0.294,0.324,2,-11.069,1,0.0297,0.466,0.756,0.107,0.0499,85.304,3
spotify:track:7ozOcSZlwhqqdrCVJiwbpp,Biome Fest,Minecraft - Volume Beta,C418,11/9/2013,378068,32,FALSE,,2020-03-03T07:59:46Z,,C418,0.152,0.159,4,-17.012,0,0.0372,0.977,0.939,0.0771,0.0271,145.196,4
spotify:track:7kB14J4SkI38IRuCjweMeL,Can't Hold Back,Can't Hold Back / Party,Kano,3/20/1981,285999,4,FALSE,,2020-03-02T07:05:58Z,"italo disco,hi-nrg,post-disco,italo dance,disco",Full Time Production,0.873,0.508,0,-12.54,1,0.0807,0.555,0.00476,0.0915,0.801,107.035,4
spotify:track:7zvKFw17XyoBUx9mHiwzPy,Rice Balls,Pink Season,Pink Guy,1/4/2017,196173,41,TRUE,,2020-02-23T19:32:37Z,,Pink Records,0.717,0.587,7,-8.97,1,0.368,0.0795,0.0000187,0.192,0.336,112.44,5
spotify:track:5IJbTPhcj0IjdzUaYqwe2I,Stfu,Pink Season,Pink Guy,1/4/2017,224493,50,TRUE,,2020-02-23T19:19:19Z,,Pink Records,0.827,0.524,10,-9.819,1,0.0536,0.552,0.000112,0.198,0.356,136.785,4
spotify:track:7h8e5oCD5ZRu0VPNHEN6A5,Hurting (feat. AlunaGeorge),Dark,SG Lewis;AlunaGeorge,11/9/2018,185084,46,FALSE,,2020-02-23T09:51:25Z,,EMI,0.792,0.649,11,-3.966,0,0.0808,0.426,0.0000927,0.0942,0.444,118.016,4
spotify:track:3CxmWjmlYoIOdCiW8IpIcm,Promises - Paul Mond Remix,Promises (Remixes),Ben Esser;Noah Slee;Paul Mond,8/2/2018,224000,0,FALSE,,2020-02-21T20:56:12Z,indie soul,Crispy Crust Records,0.852,0.64,4,-8.999,0,0.114,0.288,0.123,0.268,0.475,119.986,4
spotify:track:1XFTFxXdb4bsdFDDcxXaxE,Warmth,Minecraft - Volume Beta,C418,11/9/2013,239379,29,FALSE,,2020-02-21T20:30:56Z,,C418,0.153,0.108,10,-23.085,1,0.0423,0.845,0.946,0.111,0.0372,84.267,4
spotify:track:3FDxTPMeQE9UqexbBx6hfz,Gold Rush - Original Mix,Night Drive Without You,Miguel Campbell;Benjamin Diamond,12/11/2015,222697,0,FALSE,,2020-02-21T19:55:50Z,"nu disco,deep house,french house",Outcross Records,0.888,0.269,9,-12.996,0,0.0922,0.000195,0.0742,0.0853,0.857,122.017,4
spotify:track:3XTSVcS7PAcPRH3UezID60,Stargazer,Stargazer,Ovall,2/27/2019,269052,25,FALSE,,2020-02-21T19:49:37Z,"j-r&b,jazz fusion",origami PRODUCTIONS,0.909,0.46,2,-4.237,1,0.0408,0.117,0.823,0.0467,0.831,95.024,4
spotify:track:276zciJ7Fg7Jk6Ta6QuLkp,Come Down,Malibu,Anderson .Paak,1/15/2016,169726,66,TRUE,,2020-02-21T19:30:51Z,,"OBE / Apeshit, Inc / EMPIRE",0.841,0.898,8,-7.135,1,0.104,0.271,0.0151,0.304,0.931,98.401,4
spotify:track:0OqpAyBlIqamjrlPEYYg75,Four on the Floor,Four on the Floor,Latroit,5/17/2019,199680,0,FALSE,,2020-02-21T19:28:33Z,,House Of Latroit,0.792,0.92,9,-5.213,1,0.0662,0.0617,0.633,0.156,0.935,125.011,4
spotify:track:3iZq92HX3LWe8ovrHvhXJC,Rockit,Playlist: The Very Best Of Herbie Hancock,Herbie Hancock,11/7/2008,325706,0,FALSE,,2020-02-19T00:01:40Z,"jazz,jazz fusion,jazz funk,hard bop,cool jazz",Columbia/Legacy,0.878,0.836,7,-12.003,1,0.0724,0.0361,0.478,0.0683,0.635,111.334,4
spotify:track:1JrYGuKqJsMK99kjLFQ0rC,No Means Yes,Sunlight,Herbie Hancock,1978-06,380966,26,FALSE,,2020-02-18T23:46:31Z,"jazz,jazz fusion,jazz funk,hard bop,cool jazz",Columbia,0.601,0.68,1,-12.306,0,0.0342,0.278,0.81,0.0998,0.905,103.404,4
spotify:track:1pHucE1FHVrnKTVCrtxXAW,Martina,Quintessence,Bill Evans;Harold Land;Kenny Burrell;Ray Brown;Philly Joe Jones,1977,495040,12,FALSE,,2020-02-16T08:45:45Z,"jazz,cool jazz,jazz ballads,bebop,hard bop,soul jazz",Original Jazz Classics,0.361,0.226,6,-18.753,0,0.0379,0.943,0.608,0.0895,0.183,88.262,3
spotify:track:0W2KbxJQrbg9nVS8oEZ4Bb,Girl Watching,Classic Masters,T-Connection,2002,293466,29,FALSE,,2020-02-12T00:49:52Z,"post-disco,disco,funk",Capitol Records,0.683,0.915,11,-5.076,0,0.0679,0.0658,0.000976,0.253,0.882,119.862,4
spotify:track:4051XXGD06vrF9u9DCB968,Fresh Start - Folamour Remix,Horizon (Remix),Lucien Kimono;Folamour,10/10/2018,394000,0,FALSE,,2020-02-10T23:51:36Z,"french indie pop,jazz house,lo-fi house,disco house,funky house",Cracki Records,0.766,0.822,2,-10.282,1,0.0451,0.0781,0.75,0.0987,0.554,119.994,4
spotify:track:4sbtM9ORGwmxGkXfctXbJq,NO FUN,BALLADS 1,Joji,10/26/2018,168417,0,TRUE,,2020-02-06T21:11:07Z,,88rising Music/Warner Records,0.809,0.483,5,-6.886,1,0.0487,0.8,0,0.221,0.715,96.974,4
spotify:track:1u7YoIlNxanPdGU9SOsgef,Til You Say,Til You Say,glue70,2/22/2018,235514,24,FALSE,,2020-02-06T01:25:56Z,vaporwave,Majestic Casual Records,0.82,0.501,1,-11.061,0,0.0871,0.289,0.0817,0.0637,0.726,106.997,4
spotify:track:0dGXktyJb905oVBzFl7At4,Almost Went Too Far,Starting Today,Joe Armon-Jones,5/4/2018,384986,0,FALSE,,2020-02-05T20:02:36Z,"nu jazz,indie jazz",Brownswood Recordings,0.707,0.36,11,-14.15,1,0.123,0.298,0.29,0.743,0.721,81.494,4
spotify:track:2P3eaRpKOEs8WDyA4jiRfX,Hello,Dear Annie,Rejjie Snow,2/16/2018,130759,0,TRUE,,2020-02-05T19:48:11Z,jazz rap,BMG Rights Management (UK) Limited,0.811,0.734,3,-7.737,0,0.063,0.0351,0.445,0.0661,0.815,129.997,4
spotify:track:7jrJd2hRB3vDYX93SRiGad,Cabrio Mango,Tonic Edits Vol. 5,Coeo,12/29/2017,321703,0,FALSE,,2020-02-05T05:05:51Z,"jazz house,disco house,funky house,nu disco,lo-fi house",Toy Tonics,0.822,0.607,0,-10.487,1,0.1,0.214,0.00784,0.132,0.651,118.023,4
spotify:track:7c6OcdKCqHPUbSAO52emdC,Curry Courier Career,Monobody,Monobody,4/7/2015,491287,25,FALSE,,2020-02-05T02:52:25Z,"math rock,post-rock,midwest emo,jazz fusion",Naked Ally Records,0.492,0.503,6,-10.184,1,0.0347,0.436,0.777,0.209,0.558,118.391,4
spotify:track:0xIu54FixOQRDM6QWzk8A9,Mysunshine,Anthology,Knxwledge,6/25/2013,142215,0,FALSE,,2020-02-04T17:59:55Z,,Leaving Records,0.678,0.528,0,-6.554,1,0.267,0.627,0,0.726,0.854,81.025,4
spotify:track:5cwPIak6Pg5HRuXpA5ecuO,"Elgar: Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato",Elgar: Cello Concerto & Sea Pictures,Edward Elgar;Jacqueline du Pré;London Symphony Orchestra;Sir John Barbirolli,1/1/2004,478066,29,FALSE,,2020-02-03T15:52:57Z,"classical,orchestral,concerto,chamber music,ballet,opera",Warner Classics,0.112,0.134,4,-20.226,0,0.0427,0.957,0.442,0.119,0.0457,92.134,1
spotify:track:42aQDYMaQXXMv9wPxBUQ54,Love for Days,Soulmatic,Purple Disco Machine;Boris Dlugosch;Karen Harding,10/20/2017,196146,39,FALSE,,2020-02-02T07:47:16Z,"disco house,nu disco,funky house,house,uk funky",Sweat It Out,0.817,0.705,5,-6.058,0,0.0673,0.000538,0.000018,0.52,0.613,121.981,4
spotify:track:5N5Hrgt6hEZczITxpn4YRg,OpinyunGayme,Anthology,Knxwledge,6/25/2013,57639,0,FALSE,,2020-02-01T07:24:36Z,,Leaving Records,0.79,0.391,10,-7.94,0,0.378,0.477,0.129,0.364,0.932,75.603,4
spotify:track:2KeUKwGRFcqw7iKtXAOtsL,Just Friends,Ray Brown: The Best Of the Concord Years,Ray Brown,1/1/2002,441240,0,FALSE,,2020-02-01T07:23:16Z,"jazz,cool jazz,bebop,hard bop,jazz ballads",Concord Jazz,0.535,0.472,5,-12.928,1,0.0813,0.413,0.219,0.102,0.504,76.779,4
spotify:track:6d4XP98nTswxMycT6fdZNN,Dance Floor,Zapp II,Zapp,1982,642853,48,FALSE,,2020-01-29T01:10:47Z,"funk,post-disco",Rhino/Warner Records,0.868,0.802,0,-7.831,1,0.053,0.151,0.0032,0.0667,0.905,110.536,4
spotify:track:3iFNwh94I0IAUxGyUm7PUr,You Haven't Done Nothin',The Definitive Collection (International Version),Stevie Wonder,10/21/2002,203773,0,FALSE,,2020-01-29T01:03:52Z,"motown,classic soul,soul","Motown Records, a Division of UMG Recordings, Inc.",0.754,0.631,1,-10.17,1,0.0379,0.254,0.0000241,0.221,0.816,101.504,4
spotify:track:5x7Oxaa9EEIx9nw17CC5yW,Chains And Things,Indianola Mississippi Seeds,B.B. King,1/1/1970,293733,55,FALSE,,2020-01-28T22:58:13Z,"blues,classic blues,soul blues,blues rock",Geffen*,0.56,0.241,4,-15.385,0,0.0314,0.593,0.195,0.122,0.341,79.537,4
spotify:track:4BsGKEMq4JOLV3954omjlK,Keep On Pumpin',Ray Brown: The Best Of the Concord Years,Ray Brown,1/1/2002,399493,0,FALSE,,2020-01-28T17:59:26Z,"jazz,cool jazz,bebop,hard bop,jazz ballads",Concord Jazz,0.717,0.38,0,-13.172,1,0.102,0.0495,0.521,0.105,0.543,87.582,4
spotify:track:0xwqy6jMeN2Zu9bZLXVRom,"Cielo - Live At Concord Boulevard Park, Concord, CA",Ray Brown: The Best Of the Concord Years,L.A. Four,1/1/2002,245360,2,FALSE,,2020-01-26T22:16:38Z,"latin jazz,brazilian jazz",Concord Jazz,0.532,0.53,5,-13.466,1,0.0697,0.399,0.238,0.816,0.867,92.747,3
spotify:track:0BrmbJnPYcd7gnvLYqxw0r,What Kind Of Woman Is This?,Bring 'Em In,Buddy Guy,9/1/2005,317320,48,FALSE,,2020-01-24T16:49:48Z,"blues,classic blues,blues rock,modern blues,soul blues,country blues",Silvertone,0.769,0.586,4,-6.047,0,0.0412,0.45,0.0243,0.11,0.882,93.374,4
spotify:track:2mlGPkAx4kwF8Df0GlScsC,Buttercup,Pop Food,Jack Stauber,3/25/2017,208026,70,FALSE,,2020-01-22T14:25:03Z,,Plopscotch Records,0.705,0.373,7,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046,4
spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,everything i wanted,Billie Eilish,11/13/2019,245425,84,FALSE,,2020-01-22T14:22:53Z,,Darkroom/Interscope Records,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4
spotify:track:5erj8jK6bq8MWFnDVv2HtI,"Ravel: String Quartet, M. 35: II. Assez vif - Très rythmé","Debussy, Fauré & Ravel: String Quartets",Maurice Ravel;Quatuor Ébène,10/6/2008,389213,36,FALSE,,2020-01-21T23:41:16Z,"impressionism,classical,classical piano,neoclassical,chamber music",Warner Classics,0.286,0.0439,5,-24.745,1,0.042,0.925,0.551,0.147,0.0932,152.867,3
